date,stream,swe_mm_we,snow_density_kg_m3
1996-10-01,final,0.616360,123.7939
1996-10-02,final,0.269347,117.4523
1996-10-03,final,0.220429,111.0469
1996-10-04,final,0.629000,109.2510
1996-10-05,final,0.442263,107.0459
1996-10-06,final,0.276415,104.5448
1996-10-07,final,0.162344,104.0575
1996-10-08,final,0.090454,102.9566
1996-10-09,final,0.046521,102.1085
1996-10-10,final,0.019832,100.8916
1996-10-11,final,0.009915,100.5831
1996-10-12,final,0.005173,100.5834
1996-10-13,final,0.002157,100.5837
1996-10-14,final,0.000863,102.0669
1996-10-15,final,0.001296,100.1819
1996-10-16,final,0.000431,100.1794
1996-10-17,final,1.693335,129.0018
1996-10-18,final,1.673178,124.1338
1996-10-19,final,1.395214,123.5035
1996-10-20,final,4.417339,141.2339
1996-10-21,final,6.128399,146.3346
1996-10-22,final,7.230995,148.3860
1996-10-23,final,6.921816,150.2879
1996-10-24,final,6.374333,149.2395
1996-10-25,final,6.965961,149.2060
1996-10-26,final,13.759890,145.4023
1996-10-27,final,18.038076,151.3747
1996-10-28,final,20.003336,155.2502
1996-10-29,final,23.463332,155.7337
1996-10-30,final,23.967544,156.1287
1996-10-31,final,23.268212,160.7362
1996-11-01,final,23.496027,161.0018
1996-11-02,final,23.049509,162.9421
1996-11-03,final,22.077849,165.5280
1996-11-04,final,23.425663,164.2762
1996-11-05,final,22.063146,163.0054
1996-11-06,final,24.214777,165.4684
1996-11-07,final,24.581830,159.8924
1996-11-08,final,24.461869,161.3449
1996-11-09,final,24.004221,161.6266
1996-11-10,final,23.054916,163.4849
1996-11-11,final,22.005550,165.1490
1996-11-12,final,21.024634,169.0905
1996-11-13,final,19.872318,168.9376
1996-11-14,final,18.491510,174.6038
1996-11-15,final,20.096453,167.8284
1996-11-16,final,31.648813,157.1076
1996-11-17,final,33.442665,156.3268
1996-11-18,final,35.943835,156.2917
1996-11-19,final,35.438298,161.6382
1996-11-20,final,33.235545,166.5198
1996-11-21,final,31.467599,169.9588
1996-11-22,final,30.628908,172.5399
1996-11-23,final,31.408019,168.6963
1996-11-24,final,32.956760,173.2467
1996-11-25,final,32.842780,173.8125
1996-11-26,final,32.794395,173.7735
1996-11-27,final,36.688158,166.6782
1996-11-28,final,36.474328,169.1665
1996-11-29,final,36.550720,169.7506
1996-11-30,final,42.230106,162.6943
1996-12-01,final,42.621794,164.6748
1996-12-02,final,44.633777,160.8178
1996-12-03,final,44.893315,161.7748
1996-12-04,final,44.826095,162.0859
1996-12-05,final,44.834299,162.3199
1996-12-06,final,49.299026,159.9259
1996-12-07,final,53.548600,160.4951
1996-12-08,final,53.360205,162.8521
1996-12-09,final,52.738319,166.0243
1996-12-10,final,52.140631,170.2613
1996-12-11,final,54.535529,171.5177
1996-12-12,final,56.537524,172.8114
1996-12-13,final,56.244040,175.2100
1996-12-14,final,56.673816,181.2988
1996-12-15,final,57.241005,174.0656
1996-12-16,final,57.739351,175.0132
1996-12-17,final,62.235576,165.8250
1996-12-18,final,62.035137,168.3060
1996-12-19,final,62.102542,169.0431
1996-12-20,final,62.656966,168.5241
1996-12-21,final,63.407350,168.6961
1996-12-22,final,64.456721,169.6467
1996-12-23,final,68.578663,167.3083
1996-12-24,final,69.258698,166.7030
1996-12-25,final,69.179299,168.4971
1996-12-26,final,69.648060,169.6143
1996-12-27,final,70.578671,173.0464
1996-12-28,final,72.419824,175.0461
1996-12-29,final,72.460690,177.7732
1996-12-30,final,72.093479,181.1372
1996-12-31,final,71.710824,184.7906
1997-01-01,final,70.951672,188.4001
1997-01-02,final,70.111161,190.0858
1997-01-03,final,68.998779,191.0896
1997-01-04,final,73.813180,188.5085
1997-01-05,final,73.792146,186.3270
1997-01-06,final,76.600850,173.5435
1997-01-07,final,77.315224,175.5594
1997-01-08,final,78.324925,177.7899
