date,frsno,snodp_m,snomas_kg_m2,depth_m
1996-10-01,0.00001836,0.00492152,0.000477,0.00000136
1996-10-02,0.00000078,0.00193991,0.000020,0.00000002
1996-10-03,0.00003796,0.00206393,0.000987,0.00000240
1996-10-04,0.00390698,0.01947858,0.101581,0.00040693
1996-10-05,0.00148220,0.01811324,0.038537,0.00021505
1996-10-06,0.00015389,0.01302369,0.004001,0.00001944
1996-10-07,0.00000352,0.00083820,0.000092,0.00000016
1996-10-08,0.00000000,0.00000000,0.000000,0.00000000
1996-10-09,0.00000000,0.00000000,0.000000,0.00000000
1996-10-10,0.00000000,0.00000000,0.000000,0.00000000
1996-10-11,0.00000000,0.00000000,0.000000,0.00000000
1996-10-12,0.00000000,0.00000000,0.000000,0.00000000
1996-10-13,0.00000000,0.00000000,0.000000,0.00000000
1996-10-14,0.00000000,0.00000000,0.000000,0.00000000
1996-10-15,0.00000000,0.00007213,0.000000,0.00000000
1996-10-16,0.00042657,0.01335384,0.011091,0.00003342
1996-10-17,0.01476070,0.07491482,0.383778,0.00248132
1996-10-18,0.01505814,0.05571404,0.391512,0.00245482
1996-10-19,0.00453533,0.04861984,0.117918,0.00073504
1996-10-20,0.05988160,0.12532813,1.556922,0.00979967
1996-10-21,0.12037299,0.16405839,3.129698,0.02043951
1996-10-22,0.13210751,0.16032586,3.434795,0.02277513
1996-10-23,0.07794657,0.16140930,2.026611,0.01345571
1996-10-24,0.03825626,0.15932096,0.994663,0.00659664
1996-10-25,0.05617062,0.16034134,1.460436,0.00963517
1996-10-26,0.18918389,0.16418193,4.918781,0.03248276
1996-10-27,0.31257824,0.17265801,8.127281,0.05403756
1996-10-28,0.27714157,0.17324213,7.299006,0.04840803
1996-10-29,0.26585992,0.17468475,7.292770,0.04783513
1996-10-30,0.24003643,0.17075328,6.635327,0.04308917
1996-10-31,0.17881001,0.17240194,4.978128,0.03195720
1996-11-01,0.15414089,0.17132320,4.303207,0.02739951
1996-11-02,0.12162151,0.16755841,3.396355,0.02139715
1996-11-03,0.07597979,0.15575554,2.128015,0.01308228
1996-11-04,0.10482036,0.14806827,2.960033,0.01827372
1996-11-05,0.09144930,0.14160745,2.594812,0.01590730
1996-11-06,0.12367566,0.15212625,3.417946,0.02149966
1996-11-07,0.12339191,0.14923860,3.400327,0.02138766
1996-11-08,0.11369362,0.14411966,3.120834,0.01950863
1996-11-09,0.08811654,0.13933147,2.415733,0.01497400
1996-11-10,0.05573328,0.13063204,1.471524,0.00908018
1996-11-11,0.02953706,0.11394816,0.767964,0.00454177
1996-11-12,0.01513756,0.09759611,0.393577,0.00234831
1996-11-13,0.00709105,0.07864014,0.184367,0.00110623
1996-11-14,0.00475978,0.08407963,0.123754,0.00073327
1996-11-15,0.05638909,0.12625132,1.466116,0.00898371
1996-11-16,0.28398704,0.16747869,7.383663,0.04841307
1996-11-17,0.36869467,0.17000433,9.586189,0.06298067
1996-11-18,0.39920893,0.16987315,10.409535,0.06830560
1996-11-19,0.26203929,0.16935689,6.813022,0.04469693
1996-11-20,0.12207689,0.16631073,3.173999,0.02081978
1996-11-21,0.06628626,0.16023093,1.723443,0.01130445
1996-11-22,0.03910224,0.15272909,1.016658,0.00662496
1996-11-23,0.07330924,0.15261679,1.906040,0.01220682
1996-11-24,0.11428951,0.16534153,2.971527,0.01930139
1996-11-25,0.10188568,0.16471039,2.649028,0.01720950
1996-11-26,0.10780970,0.16744719,2.803052,0.01827818
1996-11-27,0.19639183,0.17104866,5.106188,0.03344580
1996-11-28,0.18366939,0.17054752,4.775404,0.03123010
1996-11-29,0.19040289,0.17162650,4.950475,0.03233602
1996-11-30,0.29226809,0.17191472,7.598970,0.04971170
1996-12-01,0.30300753,0.17191465,7.878196,0.05154100
1996-12-02,0.31636479,0.17191462,8.225484,0.05386609
1996-12-03,0.32757361,0.17191460,8.516914,0.05581028
1996-12-04,0.31803874,0.17191456,8.269007,0.05419001
1996-12-05,0.32390132,0.17201787,8.437354,0.05532677
1996-12-06,0.42624519,0.17596964,11.726706,0.07662477
1996-12-07,0.48979336,0.18082874,14.219615,0.09226474
1996-12-08,0.45358428,0.18002319,13.281603,0.08523798
1996-12-09,0.36885330,0.17712909,10.793493,0.06800168
1996-12-10,0.31698725,0.17303157,9.282926,0.05714521
1996-12-11,0.35987179,0.16899126,10.895531,0.06665314
1996-12-12,0.37345211,0.17291132,12.124577,0.07364951
1996-12-13,0.33964809,0.16862369,11.391699,0.06759196
1996-12-14,0.31808972,0.16862272,10.880412,0.06334765
1996-12-15,0.32660583,0.17498900,11.335830,0.06599308
1996-12-16,0.35424081,0.18469111,12.493171,0.07342355
1996-12-17,0.41550534,0.19035014,14.937279,0.08902429
1996-12-18,0.42096214,0.18997433,15.089470,0.08963364
1996-12-19,0.42594869,0.19063217,15.390739,0.09118485
1996-12-20,0.43318324,0.19188175,15.858523,0.09366987
1996-12-21,0.43245741,0.19438288,16.318843,0.09596862
1996-12-22,0.43151870,0.19660116,16.779197,0.09800323
1996-12-23,0.48138358,0.20260879,19.121950,0.11203535
1996-12-24,0.50352708,0.20555383,20.329378,0.11863654
1996-12-25,0.49235760,0.20459730,20.077457,0.11579349
1996-12-26,0.47525737,0.20598859,20.037792,0.11418482
1996-12-27,0.45149276,0.20679241,19.793211,0.11084369
1996-12-28,0.46344034,0.21070505,20.938126,0.11664524
1996-12-29,0.45316781,0.21149192,21.070381,0.11555679
1996-12-30,0.41705686,0.20813736,19.962136,0.10643638
1996-12-31,0.36758642,0.19685368,18.125213,0.09227048
1997-01-01,0.31827860,0.18623400,16.395631,0.07951076
1997-01-02,0.27101403,0.17223077,14.379426,0.06534204
1997-01-03,0.25261960,0.16272925,13.317430,0.05807318
1997-01-04,0.28294186,0.17859195,14.712339,0.06711110
1997-01-05,0.29658195,0.18156258,15.129504,0.06942928
1997-01-06,0.36368196,0.19057240,17.048249,0.08182784
1997-01-07,0.38430560,0.17864953,17.629908,0.08424731
1997-01-08,0.39113061,0.19171672,17.912428,0.08705065
1997-01-09,0.40106313,0.19312187,18.485164,0.09041771
1997-01-10,0.43532946,0.20167398,20.639647,0.10406693
1997-01-11,0.48546198,0.21390937,23.912792,0.12466395
1997-01-12,0.60048703,0.22472960,28.691297,0.15488329
1997-01-13,0.71293387,0.23671036,33.631771,0.18568293
1997-01-14,0.76706831,0.24884404,37.212300,0.20714434
1997-01-15,0.77723550,0.25338600,38.581510,0.21342587
1997-01-16,0.76807729,0.25241686,38.577546,0.21093106
1997-01-17,0.76279931,0.25095937,38.561612,0.20859022
1997-01-18,0.72639820,0.24688507,37.387856,0.19820274
1997-01-19,0.64440889,0.23743169,34.337710,0.17450134
1997-01-20,0.55821137,0.22784591,31.119330,0.15062484
1997-01-21,0.52196083,0.22688118,30.299236,0.14350390
1997-01-22,0.52110645,0.22793588,30.637174,0.14440487
1997-01-23,0.53019048,0.22931781,31.273097,0.14724667
1997-01-24,0.55259051,0.23600874,33.095105,0.15752393
1997-01-25,0.55462411,0.23650031,33.473424,0.15876311
1997-01-26,0.59008289,0.24938415,37.096144,0.17996099
1997-01-27,0.58868215,0.26224577,39.448601,0.19141910
1997-01-28,0.57196922,0.26192511,39.841790,0.19064383
1997-01-29,0.55158558,0.26380353,39.477664,0.18537884
1997-01-30,0.52383718,0.26150676,38.604268,0.17736581
1997-01-31,0.48228521,0.25503907,36.852744,0.16395335
1997-02-01,0.44111217,0.24541100,34.705940,0.14858656
1997-02-02,0.41177957,0.23323023,33.241026,0.13838106
1997-02-03,0.41022370,0.23385176,33.649712,0.13960709
1997-02-04,0.40939887,0.23627416,33.806262,0.13980100
1997-02-05,0.40433677,0.23620266,33.616090,0.13799749
1997-02-06,0.42511456,0.24223131,34.642336,0.14375865
1997-02-07,0.45799855,0.24624986,35.970825,0.15138050
1997-02-08,0.45011924,0.24488064,35.680397,0.14876711
1997-02-09,0.42687007,0.24276237,34.846531,0.14283819
1997-02-10,0.40855708,0.24040381,34.093975,0.13759018
1997-02-11,0.39535582,0.23858322,33.548652,0.13375309
1997-02-12,0.38570767,0.23663669,33.111233,0.13069785
1997-02-13,0.40887427,0.23706993,33.862982,0.13500935
1997-02-14,0.41225488,0.23617004,33.861596,0.13461548
1997-02-15,0.39039920,0.23553891,33.275659,0.13053174
1997-02-16,0.36436602,0.23404671,32.465342,0.12502582
1997-02-17,0.33576749,0.22820142,30.891373,0.11540820
1997-02-18,0.31601949,0.22117590,29.474365,0.10744361
1997-02-19,0.31188725,0.21581646,28.954727,0.10538110
1997-02-20,0.30632961,0.21188147,28.448252,0.10339520
1997-02-21,0.36700804,0.21877067,30.553004,0.11667927
1997-02-22,0.37223893,0.21994078,30.603358,0.11695136
1997-02-23,0.39229516,0.22099045,31.111650,0.12015564
1997-02-24,0.45802674,0.22404340,33.147976,0.13292414
1997-02-25,0.46483283,0.22458791,33.394985,0.13409541
1997-02-26,0.43145543,0.22405421,32.449120,0.12761596
1997-02-27,0.43658074,0.22409246,32.612738,0.12841361
1997-02-28,0.48564612,0.22782776,34.509092,0.13964642
1997-03-01,0.51917446,0.23143651,35.989411,0.14856960
1997-03-02,0.48013738,0.23020408,34.827543,0.14056789
1997-03-03,0.41044034,0.22870626,32.815779,0.12711247
1997-03-04,0.40937798,0.23006142,33.068670,0.12847694
1997-03-05,0.41336816,0.23107350,33.333168,0.12991814
1997-03-06,0.37042576,0.22956934,32.005126,0.12117246
1997-03-07,0.31334338,0.22537183,30.094313,0.10865147
1997-03-08,0.27876066,0.21571208,28.685729,0.09981407
1997-03-09,0.26078652,0.20676167,27.729609,0.09422497
1997-03-10,0.24665463,0.19215849,26.735726,0.08916454
1997-03-11,0.22604625,0.16100398,25.058652,0.07943732
1997-03-12,0.20565866,0.11088418,22.181505,0.06443560
1997-03-13,0.18959730,0.09387983,19.360215,0.05396427
1997-03-14,0.19234638,0.15380061,18.958718,0.05511146
1997-03-15,0.19900946,0.13123680,18.984419,0.05606667
1997-03-16,0.17483557,0.11368784,17.372473,0.04917595
1997-03-17,0.14816539,0.10227345,14.520873,0.03933658
1997-03-18,0.14059056,0.09041158,13.259123,0.03535709
1997-03-19,0.13314692,0.07849873,12.074557,0.03107588
1997-03-20,0.11852373,0.06031111,9.275785,0.02285302
1997-03-21,0.09730955,0.03553039,6.276856,0.01525122
1997-03-22,0.06963560,0.02297314,3.972366,0.00972783
1997-03-23,0.05192937,0.01634006,2.291118,0.00573066
1997-03-24,0.04645493,0.06806331,1.243423,0.00409653
1997-03-25,0.08380977,0.13652859,2.210785,0.01080276
1997-03-26,0.04851882,0.13006919,1.270429,0.00573932
1997-03-27,0.01343779,0.12300326,0.349382,0.00156026
1997-03-28,0.00909484,0.09379363,0.236466,0.00099187
1997-03-29,0.03835203,0.12092542,0.997153,0.00484112
1997-03-30,0.03843972,0.12559419,0.999433,0.00502802
1997-03-31,0.01225637,0.11829853,0.318666,0.00157824
1997-04-01,0.03244709,0.11656437,0.843624,0.00447891
1997-04-02,0.11872064,0.14644001,3.086737,0.01747092
1997-04-03,0.09143746,0.14817459,2.377374,0.01331343
1997-04-04,0.05655009,0.15155355,1.470302,0.00862872
1997-04-05,0.18845156,0.15744570,4.899741,0.02949323
1997-04-06,0.23782134,0.15951952,6.183355,0.03719947
1997-04-07,0.20184299,0.15798122,5.247918,0.03099198
1997-04-08,0.13097996,0.15821327,3.405479,0.01933643
1997-04-09,0.13759625,0.15810273,3.577502,0.02004225
1997-04-10,0.18653566,0.15459429,4.849927,0.02687859
1997-04-11,0.25933132,0.16113492,6.742614,0.03858308
1997-04-12,0.27035683,0.16162849,7.029278,0.04063238
1997-04-13,0.25026041,0.15999470,6.506771,0.03748895
1997-04-14,0.17049628,0.15984155,4.432903,0.02457247
1997-04-15,0.09046014,0.15483221,2.351964,0.01257711
1997-04-16,0.03549497,0.12578235,0.922869,0.00457513
1997-04-17,0.00663950,0.06951533,0.172627,0.00073684
1997-04-18,0.00098064,0.03146063,0.025497,0.00010013
1997-04-19,0.00017743,0.01386287,0.004613,0.00001581
1997-04-20,0.00009147,0.01524221,0.002378,0.00000949
1997-04-21,0.00345329,0.03674486,0.089786,0.00044098
1997-04-22,0.01023278,0.07244984,0.266052,0.00166488
1997-04-23,0.01874254,0.07282537,0.487306,0.00312264
1997-04-24,0.18282628,0.15874244,4.773826,0.02997318
1997-04-25,0.30329729,0.17349267,8.089093,0.05341532
1997-04-26,0.19091868,0.17105143,5.102697,0.03340840
1997-04-27,0.08024306,0.14804462,2.164911,0.01387446
1997-04-28,0.01939425,0.10978295,0.504250,0.00315496
1997-04-29,0.01580793,0.09079431,0.411006,0.00243897
1997-04-30,0.02330428,0.08516340,0.605911,0.00376992
1997-05-01,0.05543003,0.09651141,1.441181,0.00874404
1997-05-02,0.10200342,0.13087093,2.652089,0.01733142
1997-05-03,0.08333425,0.10816014,2.166691,0.01389336
1997-05-04,0.01998462,0.08031953,0.519600,0.00321067
1997-05-05,0.00222792,0.04899406,0.057926,0.00034907
1997-05-06,0.00023326,0.02207500,0.006065,0.00003095
1997-05-07,0.00001511,0.00431651,0.000393,0.00000134
1997-05-08,0.00000020,0.00379682,0.000005,0.00000000
1997-05-09,0.00000265,0.01668867,0.000069,0.00000011
1997-05-10,0.00000000,0.00000000,0.000000,0.00000000
1997-05-11,0.00000000,0.00001895,0.000000,0.00000000
1997-05-12,0.00038487,0.03376660,0.010007,0.00003732
1997-05-13,0.00004306,0.00882895,0.001120,0.00000306
1997-05-14,0.00000000,0.00000000,0.000000,0.00000000
1997-05-15,0.00000009,0.00298984,0.000002,0.00000000
1997-05-16,0.00000000,0.00000000,0.000000,0.00000000
1997-05-17,0.00000000,0.00000000,0.000000,0.00000000
1997-05-18,0.00000000,0.00000000,0.000000,0.00000000
1997-05-19,0.00038581,0.02206634,0.010031,0.00004440
1997-05-20,0.00007458,0.01141572,0.001939,0.00000806
1997-05-21,0.00000265,0.00245033,0.000069,0.00000009
1997-05-22,0.00801805,0.02916626,0.208469,0.00099138
1997-05-23,0.00594333,0.04026781,0.154527,0.00095647
1997-05-24,0.00066694,0.02874013,0.017341,0.00010350
1997-05-25,0.00118870,0.03991723,0.030906,0.00018570
1997-05-26,0.03374324,0.09999053,0.877324,0.00542313
1997-05-27,0.01948285,0.09591805,0.506554,0.00325610
1997-05-28,0.00209268,0.05385625,0.054410,0.00032522
1997-05-29,0.00071970,0.02185422,0.018712,0.00010153
1997-05-30,0.00012272,0.01122842,0.003191,0.00001437
1997-05-31,0.00000000,0.00000000,0.000000,0.00000000
1997-06-01,0.00000000,0.00000000,0.000000,0.00000000
1997-06-02,0.00000000,0.00000000,0.000000,0.00000000
1997-06-03,0.00000000,0.00000000,0.000000,0.00000000
1997-06-04,0.00000000,0.00000000,0.000000,0.00000000
1997-06-05,0.00000000,0.00000000,0.000000,0.00000000
1997-06-06,0.00000000,0.00000000,0.000000,0.00000000
1997-06-07,0.00000000,0.00000000,0.000000,0.00000000
1997-06-08,0.00000000,0.00000000,0.000000,0.00000000
1997-06-09,0.00000117,0.00203399,0.000030,0.00000004
1997-06-10,0.00000000,0.00000000,0.000000,0.00000000
1997-06-11,0.00000000,0.00000000,0.000000,0.00000000
1997-06-12,0.00000000,0.00000000,0.000000,0.00000000
1997-06-13,0.00013491,0.00771942,0.003508,0.00000827
1997-06-14,0.00000362,0.00117044,0.000094,0.00000015
1997-06-15,0.00000000,0.00000000,0.000000,0.00000000
1997-06-16,0.00245333,0.02060379,0.063787,0.00028431
1997-06-17,0.00042542,0.01895224,0.011061,0.00004758
1997-06-18,0.00000011,0.00003808,0.000003,0.00000000
1997-06-19,0.00000000,0.00000000,0.000000,0.00000000
1997-06-20,0.00000000,0.00000000,0.000000,0.00000000
1997-06-21,0.00000000,0.00000000,0.000000,0.00000000
1997-06-22,0.00000000,0.00000000,0.000000,0.00000000
1997-06-23,0.00000000,0.00000000,0.000000,0.00000000
1997-06-24,0.00000000,0.00000000,0.000000,0.00000000
1997-06-25,0.00000000,0.00000000,0.000000,0.00000000
1997-06-26,0.00000000,0.00000000,0.000000,0.00000000
1997-06-27,0.00000000,0.00000000,0.000000,0.00000000
1997-06-28,0.00000000,0.00000000,0.000000,0.00000000
1997-06-29,0.00000000,0.00000000,0.000000,0.00000000
1997-06-30,0.00000000,0.00000000,0.000000,0.00000000
1997-07-01,0.00000000,0.00000000,0.000000,0.00000000
1997-07-02,0.00000000,0.00000000,0.000000,0.00000000
1997-07-03,0.00000000,0.00000000,0.000000,0.00000000
1997-07-04,0.00000000,0.00000000,0.000000,0.00000000
1997-07-05,0.00000000,0.00000000,0.000000,0.00000000
