date,frsno,snodp_m,snomas_kg_m2,depth_m,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
1997-10-01,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1997-10-02,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1997-10-03,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1997-10-04,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1997-10-05,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1997-10-06,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1997-10-07,0.00000000,0.00000000,0.000000,0.00000000,0.000000,0.000000,0.00000000,0.00000000
1997-10-08,0.01723899,0.08737973,0.448214,0.00196685,0.149310,0.653241,0.00053508,0.00294895
1997-10-09,0.02573531,0.10837674,0.669118,0.00424615,0.159079,1.018969,0.00094847,0.00650813
1997-10-10,0.00454609,0.09423291,0.118198,0.00074177,0.026516,0.181086,0.00015132,0.00114678
1997-10-11,0.00051340,0.04787023,0.013348,0.00006860,0.001650,0.021373,0.00000568,0.00011175
1997-10-12,0.06425772,0.15333809,1.670701,0.01047515,0.991632,2.136494,0.00575604,0.01371213
1997-10-13,0.12164664,0.16484239,3.162813,0.02083529,1.653099,4.198371,0.01086366,0.02767513
1997-10-14,0.07613632,0.16576739,1.979544,0.01300338,0.719363,2.843941,0.00473016,0.01867823
1997-10-15,0.02007183,0.16010067,0.521868,0.00339451,0.187681,0.751097,0.00120443,0.00489674
1997-10-16,0.00493520,0.12562322,0.128315,0.00080031,0.040226,0.188738,0.00023148,0.00119049
1997-10-17,0.00102587,0.07005246,0.026673,0.00015764,0.006927,0.040216,0.00003352,0.00024277
1997-10-18,0.00017271,0.02874390,0.004490,0.00002170,0.000498,0.007229,0.00000097,0.00003592
1997-10-19,0.00001742,0.00476407,0.000453,0.00000168,0.000002,0.000762,0.00000000,0.00000283
1997-10-20,0.00000023,0.00440254,0.000006,0.00000000,0.000006,0.000006,0.00000000,0.00000000
1997-10-21,0.00000339,0.01622077,0.000088,0.00000020,0.000040,0.000121,0.00000007,0.00000029
1997-10-22,0.00000141,0.00451238,0.000037,0.00000002,0.000000,0.000062,0.00000000,0.00000004
1997-10-23,0.00008668,0.01615281,0.002254,0.00000247,0.000641,0.003360,0.00000019,0.00000403
1997-10-24,0.15195948,0.15273118,3.950947,0.02496745,3.112782,4.525869,0.01818954,0.02961662
1997-10-25,0.49757103,0.17486148,13.203116,0.08776186,10.765528,14.875131,0.07156278,0.09887330
1997-10-26,0.54611749,0.17555520,14.609335,0.09678731,11.545267,16.711072,0.07656394,0.11065914
1997-10-27,0.38106922,0.17346094,10.054262,0.06629366,6.594522,12.427402,0.04357531,0.08187687
1997-10-28,0.19180734,0.17267473,5.050328,0.03313028,2.737265,6.636928,0.01805760,0.04346908
1997-10-29,0.09521929,0.17192578,2.494006,0.01623265,1.096756,3.452423,0.00723474,0.02240459
1997-10-30,0.05881824,0.16739180,1.529274,0.00986956,0.438011,2.277804,0.00288191,0.01466260
1997-10-31,0.03928146,0.15198259,1.021318,0.00633801,0.147231,1.620880,0.00093080,0.01004698
1997-11-01,0.03541225,0.13959447,0.920718,0.00565394,0.063901,1.508436,0.00038129,0.00927061
1997-11-02,0.03435957,0.13119883,0.893349,0.00551992,0.063350,1.462671,0.00038158,0.00904446
1997-11-03,0.03067364,0.11796042,0.797515,0.00480518,0.059994,1.303402,0.00033540,0.00787113
1997-11-04,0.02721729,0.11253498,0.707650,0.00423045,0.042921,1.163607,0.00022612,0.00697713
1997-11-05,0.02001382,0.09667283,0.520359,0.00310133,0.020549,0.863194,0.00010068,0.00515956
1997-11-06,0.01044300,0.08103840,0.271518,0.00161825,0.008321,0.452053,0.00003661,0.00270315
1997-11-07,0.00438562,0.06354787,0.114026,0.00067630,0.002246,0.190699,0.00000790,0.00113477
1997-11-08,0.00245134,0.04857369,0.063735,0.00037065,0.001740,0.106259,0.00000681,0.00062021
1997-11-09,0.05986045,0.15127869,1.556372,0.00934272,1.188984,1.808374,0.00662330,0.01120805
1997-11-10,0.13927314,0.17182157,3.621102,0.02404743,2.436384,4.433736,0.01619744,0.02943198
1997-11-11,0.18112734,0.17287940,4.709311,0.03127473,3.060567,5.840234,0.02038729,0.03874275
1997-11-12,0.32670493,0.17292845,8.494328,0.05639602,5.393391,10.621355,0.03593646,0.07042985
1997-11-13,0.33457931,0.17292955,8.699062,0.05773996,4.869780,11.325682,0.03244807,0.07508844
1997-11-14,0.35151602,0.17297135,9.139417,0.06066751,4.805259,12.112347,0.03203253,0.08030911
1997-11-15,0.38306073,0.17301313,9.967070,0.06615789,5.433358,13.076880,0.03621777,0.08669472
1997-11-16,0.36968042,0.17293867,9.612690,0.06379274,5.146135,12.676436,0.03430471,0.08401947
1997-11-17,0.35580672,0.17292401,9.250975,0.06137929,4.472227,12.528863,0.02981246,0.08303193
1997-11-18,0.33329903,0.17292332,8.665775,0.05748490,3.607819,12.135180,0.02405029,0.08041871
1997-11-19,0.30686511,0.17292243,7.978493,0.05291476,2.954651,11.424498,0.01969629,0.07570032
1997-11-20,0.28913798,0.17292111,7.517587,0.04983499,2.591308,10.896672,0.01727431,0.07216935
1997-11-21,0.32288145,0.17292079,8.394918,0.05566020,3.076243,12.043158,0.02050727,0.07977266
1997-11-22,0.36036954,0.17296267,9.381314,0.06218508,3.602392,13.345251,0.02401447,0.08836747
1997-11-23,0.33739715,0.17277972,8.786754,0.05815913,3.173767,12.636871,0.02115469,0.08354160
1997-11-24,0.28925332,0.17216518,7.525699,0.04971264,2.460829,10.999847,0.01639898,0.07256348
1997-11-25,0.22491149,0.16944619,5.847699,0.03849109,1.671711,8.712135,0.01112479,0.05726247
