date,stream,swe_mm_we,snow_density_kg_m3,depth_m,fsca,swe_mm_below,swe_mm_above,depth_m_below,depth_m_above
1994-10-01,final,0.179625,104.1561,0.00137774,0.01377740,0.001363,0.314214,0.00001335,0.00240787
1994-10-02,final,0.311842,111.8220,0.00220027,0.02200265,0.012295,0.538002,0.00009512,0.00378967
1994-10-03,final,0.308977,109.9902,0.00221362,0.02213620,0.038288,0.513351,0.00030190,0.00365699
1994-10-04,final,0.352530,112.6363,0.00248054,0.02480541,0.072196,0.564185,0.00046334,0.00400354
1994-10-05,final,0.178294,107.3043,0.00128412,0.01284121,0.008565,0.306441,0.00007326,0.00219833
1994-10-06,final,2.080522,131.3097,0.01420491,0.14204909,0.390807,3.356273,0.00289480,0.02274415
1994-10-07,final,3.148584,131.1232,0.02114934,0.21111661,0.790692,4.928815,0.00559701,0.03289150
1994-10-08,final,4.666450,134.8059,0.03151880,0.31409356,1.112502,7.349715,0.00798232,0.04928907
1994-10-09,final,4.146912,134.1664,0.02774877,0.27733488,0.950255,6.560419,0.00676173,0.04359419
1994-10-10,final,2.851362,133.2426,0.01901199,0.19011994,0.577277,4.568319,0.00419177,0.03020140
1994-10-11,final,1.789070,131.7445,0.01189232,0.11892318,0.302030,2.911799,0.00221107,0.01920175
1994-10-12,final,1.093347,129.6599,0.00727240,0.07272403,0.147909,1.807163,0.00110650,0.01192772
1994-10-13,final,0.757931,127.2341,0.00505217,0.05052174,0.082541,1.267857,0.00062886,0.00839182
1994-10-14,final,0.498102,122.6375,0.00332974,0.03329736,0.034816,0.847888,0.00027390,0.00563693
1994-10-15,final,5.290294,133.9431,0.03645267,0.31662708,2.430034,7.449819,0.01674510,0.05133208
1994-10-16,final,11.347384,144.8251,0.07697404,0.55827218,7.428453,14.306214,0.04986978,0.09743801
1994-10-17,final,13.395356,148.0943,0.08977413,0.62440396,9.443162,16.379302,0.06185195,0.11085565
1994-10-18,final,16.074965,151.4579,0.10501158,0.75028009,11.462459,19.557452,0.07342155,0.12886237
1994-10-19,final,15.504766,153.8469,0.09882823,0.71075650,9.946676,19.701177,0.06218490,0.12649430
1994-10-20,final,14.055777,156.6139,0.08706529,0.64373637,7.882817,18.716421,0.04798152,0.11657391
1994-10-21,final,12.426213,158.9211,0.07476033,0.56618661,5.897126,17.355736,0.03505739,0.10473643
1994-10-22,final,10.664269,160.6777,0.06228390,0.48464854,4.119309,15.605777,0.02396915,0.09121191
1994-10-23,final,9.084657,161.1657,0.05174032,0.41299419,2.823183,13.812130,0.01617908,0.07858939
1994-10-24,final,7.647931,160.4407,0.04253371,0.34480546,1.852887,12.023244,0.01052810,0.06669826
1994-10-25,final,6.651260,156.4165,0.03631173,0.29603411,1.283803,10.703743,0.00741178,0.05813147
1994-10-26,final,5.814184,152.3403,0.03111763,0.25394466,0.897115,9.526618,0.00522870,0.05066402
1994-10-27,final,5.162114,148.7216,0.02720743,0.22350075,0.633425,8.581318,0.00376540,0.04490638
1994-10-28,final,4.352278,146.0662,0.02247576,0.18771863,0.428620,7.314677,0.00255441,0.03751656
